g1.gid,g2.gid,ged,hungarian,vj,beam5
320,108,103,113,119,103
320,523,108,172,156,108
320,443,80,126,114,80
320,496,79,127,125,79
320,231,96,120,112,96
320,99,89,107,109,89
320,418,76,122,114,76
320,517,98,148,144,98
320,290,77,117,113,77
320,424,77,111,109,77
320,494,80,118,116,80
320,272,87,129,123,87
320,303,89,135,125,89
320,178,87,131,135,87
320,534,110,144,150,110
320,307,101,141,149,101
320,247,60,100,102,60
320,90,77,107,109,77
320,23,85,129,125,85
320,200,85,113,119,85
320,571,89,137,133,89
320,485,78,120,114,78
320,591,102,156,154,102
320,92,92,126,118,92
320,17,92,142,144,92
320,16,103,159,161,103
320,242,74,116,110,74
320,541,99,139,139,99
320,37,69,119,125,69
320,461,86,128,122,86
320,412,87,109,103,87
320,10,68,100,92,68
320,434,70,120,114,70
320,357,71,107,107,71
320,299,70,118,120,70
320,512,93,111,117,93
320,503,80,134,138,80
320,597,127,173,169,127
320,68,70,122,112,70
320,573,82,134,132,82
320,185,102,146,152,102
320,427,75,115,107,75
320,47,68,102,96,68
320,277,85,117,115,85
320,585,89,119,115,89
320,274,76,120,116,76
320,85,90,116,112,90
320,499,99,117,115,99
320,148,84,120,122,84
320,191,101,153,149,101
320,559,70,102,116,70
320,371,79,107,105,79
320,117,91,141,145,91
320,139,81,119,123,81
320,366,71,119,125,71
320,563,91,137,135,91
320,278,98,130,138,98
320,187,91,147,147,91
320,532,143,199,201,143
320,173,105,151,145,105
320,465,104,160,156,104
320,580,76,118,124,76
320,198,97,135,139,97
320,72,69,121,107,69
320,158,62,106,104,62
320,189,100,134,138,100
320,20,84,122,114,84
320,94,78,120,114,78
320,196,99,139,143,99
320,8,182,228,226,182
320,522,88,122,128,88
320,33,78,134,120,78
320,551,99,159,155,99
320,484,99,147,153,99
320,378,58,106,98,58
320,593,83,121,129,83
320,268,71,117,111,71
320,413,84,124,122,84
320,52,89,131,131,89
320,539,102,134,132,102
320,380,62,112,102,62
320,535,73,129,125,73
320,320,0,0,86,0
320,583,99,151,145,99
320,498,77,123,113,77
320,36,86,130,132,86
320,95,67,111,109,67
320,179,70,102,104,70
320,285,81,145,141,81
320,596,95,137,141,95
320,409,83,107,105,83
320,250,86,122,116,86
320,183,99,135,137,99
320,326,91,147,149,91
320,346,63,117,117,63
320,400,72,106,104,72
320,543,87,123,125,87
320,104,77,113,111,77
320,48,62,108,104,62
320,32,72,122,124,72
320,511,92,110,116,92
320,209,117,153,163,117
320,197,82,122,132,82
320,491,77,119,109,77
320,312,95,147,149,95
320,49,76,116,112,76
320,181,92,130,122,92
320,497,84,124,122,84
320,600,90,130,118,90
320,592,89,113,125,89
320,457,74,92,94,74
320,527,115,177,171,115
320,575,126,170,172,126
320,71,79,139,133,79
320,224,106,170,166,106
320,18,104,134,130,104
320,194,113,157,147,113
320,552,98,124,130,98
320,472,110,142,140,110
320,233,75,117,111,75
320,504,145,193,195,145
320,408,74,114,112,74
320,45,102,144,148,102
320,294,108,162,162,108
320,87,82,122,116,82
320,235,90,116,118,90
320,27,93,127,121,93
320,192,80,120,110,80
320,349,137,187,189,137
320,246,71,125,123,71
320,134,70,90,102,70
320,502,78,116,112,78
320,407,81,109,105,81
320,97,78,114,102,78
320,296,235,271,279,235
320,557,104,156,162,104
320,218,100,136,144,100
320,500,100,146,134,100
320,88,94,124,130,94
320,199,127,169,181,127
320,501,113,151,153,113
320,411,97,121,117,97
320,283,86,154,148,86
320,221,76,108,114,76
320,288,83,117,125,83
320,121,85,129,129,85
320,521,101,113,119,101
320,273,73,125,123,73
320,147,79,129,127,79
320,382,91,141,153,91
320,73,88,138,128,88
583,25,113,157,149,113
583,438,97,185,173,97
583,252,112,150,154,112
583,24,82,158,160,82
583,267,112,156,154,112
583,315,106,162,164,106
583,350,111,149,159,111
583,15,100,152,150,100
583,348,97,163,169,97
583,67,92,150,156,92
583,415,116,160,170,116
583,442,121,169,173,121
583,167,103,165,181,103
583,395,116,178,178,116
583,365,91,159,165,91
583,317,103,159,159,103
583,302,102,170,160,102
583,149,121,159,151,121
583,377,102,154,154,102
583,253,113,153,155,113
583,537,103,171,173,103
583,81,110,154,158,110
583,266,95,159,147,95
583,279,129,187,199,129
583,558,101,175,179,101
583,105,104,154,146,104
583,300,110,172,168,110
583,176,116,174,182,116
583,406,107,149,157,107
583,109,93,151,159,93
583,230,104,150,154,104
583,554,111,155,163,111
583,401,129,169,181,129
583,43,114,172,170,114
583,388,113,161,157,113
583,489,82,150,150,82
583,184,113,157,163,113
583,347,117,161,175,117
583,301,105,169,159,105
583,536,112,176,170,112
583,589,101,155,159,101
583,564,100,158,158,100
583,107,120,148,162,120
583,289,103,153,163,103
583,509,115,163,165,115
583,292,120,186,200,120
583,513,121,145,175,121
583,526,112,204,202,112
583,428,119,139,151,119
583,295,238,312,304,238
583,545,102,168,162,102
583,116,88,162,152,88
583,291,132,202,214,132
583,490,92,150,154,92
583,448,100,164,158,100
583,84,101,151,155,101
583,1,115,163,161,115
583,245,110,158,150,110
583,594,126,194,194,126
583,519,115,161,175,115
583,112,102,182,174,102
583,101,97,155,161,97
583,316,114,162,164,114
583,381,85,145,137,85
583,538,107,173,157,107
583,313,118,182,184,118
583,31,117,163,149,117
583,215,132,170,190,132
583,531,116,146,162,116
583,44,112,164,172,112
583,452,102,158,146,102
583,524,93,149,163,93
583,123,185,259,247,185
583,304,98,152,164,98
583,520,106,158,162,106
583,241,90,160,156,90
583,270,100,156,158,100
583,180,100,144,140,100
583,74,120,168,174,120
583,42,116,170,172,116
583,309,102,164,174,102
583,26,101,161,165,101
583,570,77,145,157,77
583,297,238,306,302,238
583,572,84,136,148,84
583,546,102,164,164,102
583,22,103,171,159,103
583,86,70,150,162,70
583,41,118,172,166,118
583,174,112,168,172,112
583,308,98,152,164,98
583,118,182,246,260,182
583,578,111,189,207,111
583,287,110,168,156,110
583,514,115,169,159,115
583,223,105,145,161,105
583,305,115,151,167,115
583,598,111,175,187,111
583,284,96,162,162,96
583,182,115,171,169,115
583,168,86,148,166,86
583,544,72,164,162,72
583,143,122,154,144,122
583,113,118,182,188,118
583,533,99,157,165,99
583,14,82,144,156,82
583,540,103,163,157,103
583,286,88,170,150,88
583,93,92,146,154,92
583,276,102,152,160,102
583,126,107,151,143,107
583,243,103,151,159,103
583,102,94,162,168,94
583,459,119,175,167,119
583,547,103,167,161,103
583,414,100,154,162,100
583,177,116,168,164,116
583,62,99,155,147,99
583,227,118,148,156,118
583,226,98,164,166,98
583,444,126,158,164,126
583,282,100,158,172,100
583,553,83,161,165,83
583,574,96,168,160,96
583,306,109,179,183,109
583,516,100,152,158,100
583,193,96,160,158,96
583,492,109,159,153,109
583,495,89,151,157,89
583,195,97,175,169,97
583,530,85,171,171,85
583,327,105,161,163,105
583,595,108,170,162,108
583,390,89,155,151,89
583,146,108,162,156,108
583,103,126,194,190,126
583,46,103,173,167,103
583,355,142,216,218,142
583,493,105,167,161,105
583,234,102,168,166,102
583,430,94,148,154,94
583,293,175,231,239,175
583,98,103,153,149,103
583,404,107,155,151,107
583,91,100,162,160,100
583,439,123,167,171,123
583,13,89,155,153,89
583,310,126,164,186,126
583,599,128,174,178,128
583,275,95,135,143,95
583,379,116,144,154,116
583,169,114,162,162,114
583,569,101,165,149,101
583,89,118,162,172,118
583,392,99,165,167,99
583,203,130,182,196,130
583,30,98,148,156,98
583,542,85,161,171,85
583,204,116,198,192,116
583,222,111,149,151,111
583,325,104,184,182,104
583,269,107,161,165,107
583,228,120,170,160,120
583,271,110,154,158,110
583,63,100,134,150,100
583,333,102,154,146,102
583,21,126,172,164,126
583,171,127,171,167,127
583,560,102,156,160,102
583,108,122,156,160,122
583,523,115,183,195,115
583,443,107,159,165,107
583,496,82,154,162,82
583,231,121,137,159,121
583,99,114,154,160,114
583,418,89,141,155,89
583,517,105,177,167,105
583,290,106,158,156,106
583,424,94,144,150,94
583,494,99,157,151,99
583,272,114,146,160,114
583,303,106,154,160,106
583,178,104,162,170,104
583,534,117,165,167,117
583,307,100,168,184,100
583,247,89,151,145,89
583,90,78,152,164,78
583,23,108,158,152,108
583,200,92,156,164,92
583,571,88,148,154,88
583,485,111,153,155,111
583,591,109,173,179,109
583,92,103,165,155,103
583,17,99,167,165,99
583,16,112,174,196,112
583,242,101,163,157,101
583,541,100,160,162,100
583,37,102,164,158,102
583,461,111,159,157,111
583,412,108,162,154,108
583,10,91,141,157,91
583,434,79,147,153,79
583,357,108,160,158,108
583,299,87,143,153,87
583,512,116,154,162,116
583,503,97,165,163,97
583,597,120,186,206,120
583,68,107,169,157,107
583,573,105,147,161,105
583,185,119,171,163,119
583,427,94,150,154,94
583,47,91,145,155,91
583,277,104,154,156,104
583,585,96,154,162,96
583,274,109,141,155,109
583,85,101,151,159,101
583,499,106,154,154,106
583,148,115,149,165,115
583,191,82,166,164,82
583,559,93,163,157,93
583,371,108,142,152,108
583,117,104,168,162,104
583,139,130,176,162,130
583,366,106,160,156,106
583,563,108,148,168,108
583,278,125,153,161,125
583,187,116,162,174,116
583,532,158,218,218,158
583,173,114,158,172,114
583,465,103,189,181,103
583,580,105,157,161,105
583,198,100,172,168,100
583,72,98,162,150,98
583,158,97,149,145,97
583,189,127,177,177,127
583,20,101,157,153,101
583,94,99,153,157,99
583,196,114,164,176,114
583,8,185,255,261,185
583,522,109,165,161,109
583,33,93,153,165,93
583,551,112,188,180,112
583,484,112,176,180,112
583,378,109,139,155,109
583,593,104,148,150,104
583,268,112,160,156,112
583,413,125,161,163,125
583,52,102,162,164,102
583,539,115,165,149,115
583,380,89,153,155,89
583,535,96,160,166,96
583,320,93,151,145,93
583,583,0,0,148,0
583,498,86,154,156,86
583,36,115,159,161,115
583,95,104,156,156,104
583,179,89,153,149,89
583,285,102,162,164,102
583,596,116,166,158,116
583,409,96,152,156,96
583,250,127,157,157,127
583,183,120,168,174,120
583,326,132,170,172,132
583,346,80,152,154,80
583,400,115,151,159,115
583,543,88,168,156,88
583,104,102,154,158,102
583,48,97,143,155,97
583,32,97,155,159,97
583,511,115,149,159,115
583,209,116,192,188,116
583,197,103,155,167,103
583,491,84,166,166,84
583,312,96,174,170,96
583,49,91,147,157,91
583,181,111,163,155,111
583,497,93,161,155,93
583,600,115,163,147,115
583,592,104,162,166,104
583,457,103,133,143,103
583,527,114,198,206,114
583,575,115,185,183,115
583,71,100,156,160,100
583,224,101,177,201,101
583,18,105,165,175,105
583,194,132,170,180,132
583,552,99,159,169,99
583,472,97,169,165,97
583,233,108,162,150,108
583,504,140,226,222,140
583,408,115,163,157,115
583,45,129,171,159,129
583,294,109,181,183,109
583,87,97,159,161,97
583,235,99,155,165,99
583,27,126,160,156,126
583,192,113,143,159,113
583,349,142,218,230,142
583,246,96,150,162,96
583,134,109,153,153,109
583,502,105,161,167,105
583,407,112,158,164,112
583,97,99,145,155,99
583,296,238,308,302,238
583,557,101,173,185,101
583,218,107,179,169,107
583,500,119,171,167,119
583,88,103,169,169,103
583,199,130,210,210,130
583,501,118,184,186,118
583,411,106,150,156,106
583,283,97,171,167,97
583,221,97,157,147,97
583,288,90,156,158,90
583,121,82,154,152,82
583,521,112,160,156,112
583,273,118,158,162,118
583,147,122,158,166,122
583,382,102,176,162,102
583,73,113,163,167,113
498,25,83,129,145,83
498,438,121,151,159,121
498,252,74,130,118,74
498,24,98,134,142,98
498,267,76,118,130,76
498,315,82,150,156,82
498,350,77,135,121,77
498,15,56,110,132,56
498,348,91,137,145,91
498,67,66,128,124,66
498,415,88,140,130,88
498,442,125,147,159,125
498,167,91,147,155,91
498,395,96,158,166,96
498,365,75,131,133,75
498,317,87,131,137,87
498,302,100,136,140,100
498,149,103,143,135,103
498,377,66,126,132,66
498,253,91,135,125,91
498,537,115,147,149,115
498,81,80,130,142,80
498,266,77,121,127,77
498,279,117,179,185,117
498,558,103,165,167,103
498,105,90,136,136,90
498,300,102,160,166,102
498,176,86,170,166,86
498,406,101,141,125,101
498,109,83,135,131,83
498,230,102,132,134,102
498,554,97,135,121,97
498,401,113,155,157,113
498,43,126,156,166,126
498,388,73,127,127,73
498,489,60,122,122,60
498,184,105,133,151,105
498,347,101,145,143,101
498,301,101,143,133,101
498,536,94,154,146,94
498,589,77,133,133,77
498,564,88,130,130,88
498,107,98,126,138,98
498,289,85,135,135,85
498,509,105,135,143,105
498,292,120,178,172,120
498,513,69,147,161,69
498,526,124,190,186,124
498,428,101,127,127,101
498,295,232,288,290,232
498,545,86,140,132,86
498,116,68,126,130,68
498,291,122,182,184,122
498,490,84,132,126,84
498,448,90,136,128,90
498,84,73,135,129,73
498,1,69,135,133,69
498,245,90,124,138,90
498,594,110,172,180,110
498,519,95,135,135,95
498,112,98,162,168,98
498,101,89,155,153,89
498,316,86,148,142,86
498,381,75,121,117,75
498,538,79,149,145,79
498,313,100,164,162,100
498,31,65,137,135,65
498,215,130,166,174,130
498,531,80,132,134,80
498,44,92,160,154,92
498,452,86,116,124,86
498,524,59,137,129,59
498,123,181,241,239,181
498,304,82,134,138,82
498,520,102,132,134,102
498,241,86,116,126,86
498,270,80,118,128,80
498,180,86,116,114,86
498,74,78,152,152,78
498,42,122,156,160,122
498,309,94,152,158,94
498,26,83,135,147,83
498,570,73,129,133,73
498,297,234,292,284,234
498,572,74,134,142,74
498,546,76,152,146,76
498,22,95,133,147,95
498,86,60,122,132,60
498,41,84,160,160,84
498,174,96,158,164,96
498,308,82,134,138,82
498,118,184,238,242,184
498,578,125,179,187,125
498,287,78,148,144,78
498,514,111,137,151,111
498,223,91,139,129,91
498,305,87,153,143,87
498,598,115,173,179,115
498,284,92,140,142,92
498,182,103,139,135,103
498,168,84,146,142,84
498,544,66,142,134,66
498,143,98,120,116,98
498,113,120,170,176,120
498,533,85,145,145,85
498,14,72,122,130,72
498,540,97,153,151,97
498,286,80,134,142,80
498,93,64,120,104,64
498,276,90,126,122,90
498,126,97,117,115,97
498,243,67,127,125,67
498,102,90,144,140,90
498,459,95,137,137,95
498,547,111,143,131,111
498,414,94,138,134,94
498,177,104,150,160,104
498,62,73,125,127,73
498,227,94,134,132,94
498,226,84,142,130,84
498,444,104,140,138,104
498,282,94,156,150,94
498,553,71,139,151,71
498,574,102,144,144,102
498,306,99,173,175,99
498,516,56,122,140,56
498,193,88,126,132,88
498,492,79,135,137,79
498,495,81,131,139,81
498,195,101,163,159,101
498,530,99,139,145,99
498,327,91,163,157,91
498,595,86,146,146,86
498,390,63,129,133,63
498,146,86,144,138,86
498,103,118,190,196,118
498,46,89,159,155,89
498,355,132,206,202,132
498,493,73,133,135,73
498,234,78,132,138,78
498,430,74,118,114,74
498,293,165,217,225,165
498,98,83,129,127,83
498,404,81,125,125,81
498,91,90,138,138,90
498,439,115,157,161,115
498,13,81,131,129,81
498,310,112,164,174,112
498,599,110,166,156,110
498,275,79,125,121,79
498,379,94,116,114,94
498,169,112,148,148,112
498,569,95,145,143,95
498,89,98,134,138,98
498,392,81,159,155,81
498,203,108,172,170,108
498,30,82,128,130,82
498,542,101,159,149,101
498,204,108,190,178,108
498,222,101,127,127,101
498,325,102,158,168,102
498,269,73,129,131,73
498,228,106,132,130,106
498,271,76,136,126,76
498,63,74,122,118,74
498,333,70,122,124,70
498,21,70,146,144,70
498,171,95,169,169,95
498,560,100,130,130,100
498,108,76,142,142,76
498,523,105,167,175,105
498,443,91,133,127,91
498,496,62,126,136,62
498,231,89,129,133,89
498,99,84,134,126,84
498,418,77,139,123,77
498,517,91,155,151,91
498,290,74,130,140,74
498,424,90,126,118,90
498,494,81,133,133,81
498,272,78,148,146,78
498,303,96,126,140,96
498,178,98,148,144,98
498,534,119,159,159,119
498,307,96,162,162,96
498,247,81,119,121,81
498,90,78,128,126,78
498,23,76,132,138,76
498,200,80,130,140,80
498,571,74,134,142,74
498,485,75,123,125,75
498,591,99,171,175,99
498,92,93,133,141,93
498,17,93,141,147,93
498,16,108,152,164,108
498,242,71,127,131,71
498,541,96,150,156,96
498,37,94,138,138,94
498,461,103,129,143,103
498,412,96,136,124,96
498,10,65,125,121,65
498,434,61,137,133,61
498,357,88,126,124,88
498,299,65,137,131,65
498,512,110,136,138,110
498,503,71,145,153,71
498,597,122,184,180,122
498,68,77,135,133,77
498,573,75,143,145,75
498,185,113,141,157,113
498,427,86,124,124,86
498,47,69,123,125,69
498,277,84,124,130,84
498,585,80,132,140,80
498,274,79,113,121,79
498,85,81,125,135,81
498,499,106,136,138,106
498,148,95,147,141,95
498,191,74,158,162,74
498,559,79,125,129,79
498,371,92,120,122,92
498,117,98,152,156,98
498,139,98,140,128,98
498,366,112,134,128,112
498,563,98,138,152,98
498,278,107,141,145,107
498,187,94,138,146,94
498,532,154,206,214,154
498,173,86,160,152,86
498,465,97,165,169,97
498,580,85,131,139,85
498,198,98,156,152,98
498,72,68,128,118,68
498,158,77,119,125,77
498,189,103,153,153,103
498,20,71,131,127,71
498,94,73,131,131,73
498,196,94,152,156,94
498,8,189,241,245,189
498,522,81,133,141,81
498,33,83,139,147,83
498,551,102,170,166,102
498,484,106,150,156,106
498,378,97,113,121,97
498,593,94,136,138,94
498,268,82,132,128,82
498,413,89,131,131,89
498,52,106,142,140,106
498,539,99,127,145,99
498,380,79,133,121,79
498,535,78,132,142,78
498,320,65,123,113,65
498,583,86,154,156,86
498,498,0,0,122,0
498,36,71,143,131,71
498,95,70,132,142,70
498,179,85,111,119,85
498,285,92,144,156,92
498,596,82,154,152,82
498,409,88,134,120,88
498,250,107,137,127,107
498,183,108,150,144,108
498,326,110,160,160,110
498,346,66,120,122,66
498,400,99,117,121,99
498,543,44,136,140,44
498,104,94,128,126,94
498,48,75,119,127,75
498,32,77,133,139,77
498,511,111,135,139,111
498,209,108,176,182,108
498,197,91,137,135,91
498,491,84,122,130,84
498,312,92,154,154,92
498,49,81,129,131,81
498,181,87,117,133,87
498,497,75,141,143,75
498,600,113,141,145,113
498,592,74,130,140,74
498,457,91,107,113,91
498,527,124,188,184,124
498,575,117,169,183,117
498,71,104,146,144,104
498,224,113,175,163,113
498,18,91,145,149,91
498,194,112,162,154,112
